LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
33.959186554,-118.247276306,3817527345339591861913416354_381752691533958225122593597,2021,0,0,1,1,0,0,0
34.085170746,-118.30152893099999,381698498534085059349451899_381698455534085066349451903,2022,1,0,0,1,0,0,0
34.071842194,-117.883987427,382112851534071858417994889_382116345534071822417998266,2022,0,0,1,1,0,0,0
34.77507782,-118.431373596,381559748534775015123425958_381568683534775064123218701,2022,1,0,0,1,0,0,0
33.996761322,-118.359207153,3816407145339967551718644097_3816408975339967808738613547,2022,1,0,0,1,0,0,0
34.018901825,-118.183517456,3818167185340188914007711511_381816279534018894123066837,2022,1,0,0,1,0,0,0
34.021183014,-118.277923584,3817220175340211951614922631_3817225135340220201614922636,2022,0,0,1,1,0,0,0
34.072971344,-117.782218933,382218435534072999122439946_382216126534072978122921670,2022,0,0,1,1,0,0,0
34.234512329,-118.28150177,3817187255342345152358169945_381718398534234524356051010,2022,0,0,1,1,0,0,0
33.932826996,-118.291938782,3817074855339328251929023593_381708070533932822122685734,2021,0,0,1,1,0,0,0
34.128902435,-118.473907471,381526026534128680563266542_381526121534128937123727611,2018,1,0,0,1,0,0,0
33.810455322,-118.159690857,3818402185338105247215290031_3818406765338102667215290030,2019,0,0,1,1,0,0,0
34.299266815,-117.839874268,3821601165342993122922205096_3821601025342992572922205095,2019,1,0,0,1,0,0,0
34.020729065,-118.147659302,381851353534020950123042207_381852374534020731122758038,2022,0,0,1,1,0,0,0
34.733634949,-118.080581665,381923128534733652122804094_3819048755347335774561352928,2022,1,0,0,1,0,0,0
34.604545593,-117.823852539,382176176534604151123214062_382176117534604688123214060,2022,1,0,0,1,0,0,0
34.070240021,-118.218261719,381781271534070828338942452_381781769534070202338942379,2022,0,0,1,1,0,0,0
34.028980255,-118.203353882,381796826534029004317598729_3817959705340288781345493879,2019,1,0,0,1,0,0,0
34.521083832,-117.98576355,3820142465345210869178950983_3820141445345210868548907412,2022,1,0,0,1,0,0,0
34.147918701,-118.199531555,3818004315341479791833689917_3818009725341480361833689916,2022,0,0,1,1,0,0,0
34.020412445,-118.157295227,3818428515340203799894180386_38184269553402041225061985,2022,1,0,0,1,0,0,0
34.053642273,-118.233970642,381765749534053637268539659_38176759053405352369004190,2021,0,0,1,1,0,0,0
