LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
33.945461273,-118.308036804,3816919105339454614012879564_381692135533945462123704878,2020,0,0,1,1,0,0,0
33.945461273,-118.308036804,381692135533945462123704878_3816919105339454614012879564,2020,0,0,1,1,0,0,0
34.001926422,-117.879058838,3821215255340019064075988981_3821208255340019084075988983,2020,0,0,1,1,0,0,0
33.972148895,-118.154197693,3818452665339713727863477438_3818458205339721727882652456,2020,0,0,1,1,0,0,0
33.790164948,-118.108161926,3818918145337890166251880016_38189181653379073510050155253,2020,0,0,1,1,0,0,0
33.797130585,-118.215522766,3817844755337976403844231317_3817844825337971203844231314,2020,0,0,1,1,0,0,0
33.99149704,-118.457992554,38154264453399181410253318699_381541923533991437122949061,2020,0,0,1,1,0,0,0
33.974571228,-118.311225891,381688831533974571122991497_3816887325339745714343597105,2020,0,0,1,1,0,0,0
33.900691986,-118.22114563,381777652533900676122599775_381778905533900671456518496,2020,0,0,1,1,0,0,0
34.066623688,-118.249679565,381750219534066874123154075_3817505385340658187691650259,2020,0,0,1,1,0,0,0
34.676437378,-118.147880554,381852109534676544122860624_3818521145346762906792444188,2020,0,0,1,1,0,0,0
34.067138672,-118.309112549,38169087453406706710232210546_3816908745340671561719825078,2020,0,0,1,1,0,0,0
34.040042877,-118.286209106,3817147185340400397882517649_3817136045340400371717922419,2020,0,0,1,1,0,0,0
34.040042877,-118.286209106,3817136045340400371717922419_3817147185340400397882517649,2020,0,0,1,1,0,0,0
34.026531219,-118.372077942,3816280705340265257597320667_38162791753402653060951835,2020,0,0,1,1,0,0,0
33.993251801,-118.309432983,38169077053399324410294637397_381690433533993243703503370,2020,0,0,1,1,0,0,0
34.031646729,-118.335121155,3816649085340313824010014606_3816649105340316757256958577,2020,0,0,1,1,0,0,0
34.031646729,-118.335121155,3816649105340316757256958577_3816649085340313824010014606,2020,0,0,1,1,0,0,0
33.952709198,-118.309013367,381690998533952717122920096_3816904295339527181414098137,2020,0,0,1,1,0,0,0
34.660457611,-118.115364075,381885488534660461123160036_381883241534660461123500605,2020,0,0,1,1,0,0,0
34.05871582,-118.276741028,381723369534058649269978568_381723188534058777269978567,2020,0,0,1,1,0,0,0
34.0037117,-118.31552887,3816845195340037083285243207_3816842135340037074010228205,2020,0,0,1,1,0,0,0
33.975448608,-118.291809082,381708253533975428123152417_3817081305339754281727341428,2020,0,0,1,1,0,0,0
34.601688385,-118.175834656,3818233915346017172301844585_381825710534601710122745093,2020,0,0,1,1,0,0,0
34.08026886,-118.123046875,3818769725340798968410516500_3818769655340804444028543463,2020,0,0,1,1,0,0,0
34.08026886,-118.123046875,3818769655340804444028543463_3818769725340798968410516500,2020,0,0,1,1,0,0,0
34.179401398,-118.434692383,3815647975341794077161640571_3815653265341794077232275254,2020,0,0,1,1,0,0,0
34.235034943,-118.440208435,3815599395342348297891854014_3815597705342350631932946477,2020,0,0,1,1,0,0,0
34.104290009,-118.179153442,381820918534104273138387223_381818998534104735123164321,2020,0,0,1,1,0,0,0
