LATITUDE,LONGITUDE,ARC_ID,YEAR,VH,CYC,PED,FATAL,SERIOUS_INJURY,MINOR_INJURY,NO_INJURY
34.031265259,-118.335121155,3816649085340313824010014606_38166490753403121110224318791,2020,0,0,1,0,1,0,0
33.937702179,-118.343917847,381656090533937723123006777_3816560905339376727071705590,2021,0,0,1,0,0,0,1
34.043571472000004,-118.200416565,381799606534043552250155789_3817993395340436738474111540,2021,0,0,1,0,1,0,0
33.945461273,-118.325469971,3816743965339454177825015488_3816746345339454146858378694,2021,0,0,1,0,1,0,0
34.000461578,-118.466003418,3815338715340005054026154824_3815339925340004454026154823,2021,0,0,1,0,1,0,0
34.105365753,-118.308296204,381691812534105362122995889_3816915765341053674073554454,2021,0,0,1,0,0,0,1
33.930953979,-118.339408875,3816609025339309557723548240_381660546533930955122769044,2021,0,0,1,0,0,1,0
33.931030273,-118.319480896,3816811165339310293856579999_3816787245339310304012925098,2021,0,0,1,0,1,0,0
34.046405792,-118.333770752,3816662095340464602343173714_38166615053404633960947747,2021,0,0,1,0,0,0,1
34.045413971,-118.160491943,381840240534045439122669314_381839457534045421122669315,2021,0,0,1,0,0,1,0
33.943561554,-118.199783325,381799480533943648847836096_381800260533943563123732937,2021,0,0,1,0,0,1,0
34.08662796,-118.286880493,381713115534086658123095615_3817131155340865906816391774,2021,0,0,1,0,0,0,1
33.979373932,-118.370246887,381629846533979115123622934_381629771533979909122973717,2021,0,0,1,0,1,0,0
34.069049835,-118.292884827,3817071555340690506418874068_381707057534069051123667672,2021,0,0,1,0,0,0,1
34.047180176,-118.31452179,3816853935340471809906685823_381685507534047180123371055,2021,0,0,1,0,0,1,0
34.057727814,-118.30090332,3816990895340586456811549892_3816990935340577142062690301,2021,0,0,1,0,0,1,0
34.042503357,-118.25138855,3817483755340424066352584280_3817486465340426019612225246,2021,0,0,1,0,0,1,0
33.872772217,-118.296211243,3817029205338727852489469193_3817038895338727512489470582,2021,0,0,1,0,0,0,1
34.055648804,-118.445960999,3815541215340555654808609178_381553676534056053122584835,2021,0,0,1,0,0,0,1
34.02929306,-118.25113678,3817483975340295042232533522_3817489685340292247867291935,2021,0,0,1,0,0,1,0
34.104930878,-118.238250732,3817617725341049379602066264_3817617615341048739602171171,2021,0,0,1,0,1,0,0
34.047489166,-118.278846741,3817205965340477241770628332_3817215555340473021770628317,2021,0,0,1,0,0,1,0
34.105239868,-118.321258545,3816788155341052562354337111_38167871153410525621490248,2021,0,0,1,0,1,0,0
34.059444427,-118.30090332,3816990895340586456811549892_381699084534059725122733030,2021,0,0,1,0,0,0,1
34.090751648,-118.320732117,381678809534090748123232446_3816796555340907514073531392,2021,0,0,1,0,1,0,0
34.059673309,-118.309089661,3816909115340595729969000821_381690911534059678123012934,2021,0,0,1,0,1,0,0
34.054450989,-118.272331238,3817273405340545727370501154_381727669534054425123013013,2021,0,0,1,0,1,0,0
34.088489532,-118.309158325,38169097853408848710232203708_381690830534088487123207250,2021,0,0,1,0,0,1,0
34.088489532,-118.309158325,381690830534088487123207250_38169097853408848710232203708,2021,0,0,1,0,0,1,0
33.964435577,-118.353385925,3816466205339644401856035635_38164646353396443810286167623,2021,0,0,1,0,1,0,0
33.964435577,-118.353385925,38164646353396443810286167623_3816466205339644401856035635,2021,0,0,1,0,1,0,0
34.039142609,-118.300315857,381699688534039058123530435_3816996735340394194014979450,2021,0,0,1,0,0,0,1
33.953796387,-118.208770752,3817911805339532833701357587_3817913165339542488410655654,2021,0,0,1,0,0,0,1
33.949069977,-118.349189758,381649103533949079122894228_381650836533949082122894234,2021,0,0,1,0,0,0,1
34.042655945,-118.313034058,3816869605340426946799136647_381686964534041742122737040,2021,0,0,1,0,0,0,1
33.894668579,-118.315391541,3816848875338946591836582903_381683936533894661122723139,2021,0,0,1,0,0,0,1
34.055259705,-118.223091125,381776951534055338268545975_381776926534055210268545974,2021,0,0,1,0,0,0,1
34.021621704,-118.253143311,381746527534021280122594810_3817468615340216281837220084,2021,0,0,1,0,1,0,0
34.019081116,-118.49835968,3815015925340190569856721283_381501671534019125122898681,2021,0,0,1,0,0,1,0
34.010551453,-118.480812073,3815187985340108217205669352_381519390534010365122800361,2021,0,0,1,0,0,1,0
34.010551453,-118.480812073,381519390534010365122800361_3815187985340108217205669352,2021,0,0,1,0,0,1,0
34.029090881,-118.486038208,381514007534029082123138318_38151375553402928910266844429,2021,0,0,1,0,0,0,1
34.012397766,-118.477813721,381522220534012356559243149_381521908534012673530742459,2021,0,0,1,0,0,1,0
34.028404236,-118.473739624,38152624653402837610229623415_381526138534028469123647716,2021,0,0,1,0,0,1,0
34.062728882,-118.24105835,3817591395340631376477068306_3817588395340625416732245810,2021,0,0,1,0,1,0,0
33.9883461,-118.47277832,3815271895339883769888570023_381527230533988322559796226,2021,0,0,1,0,1,0,0
33.9883461,-118.47277832,381527230533988322559796226_3815271895339883769888570023,2021,0,0,1,0,1,0,0
34.070652008,-118.279457092,381720512534070640123000358_3817205765340707539416816110,2021,0,0,1,0,1,0,0
34.08587265,-118.291740417,381708257534085843123179457_3817082565340859115342492852,2021,0,0,1,0,0,1,0
34.08587265,-118.291740417,3817082565340859115342492852_381708257534085843123179457,2021,0,0,1,0,0,1,0
33.964286804,-118.160728455,3818395195339644888474331046_381838665533963684122919954,2021,0,0,1,0,0,0,1
33.94908905,-118.165245056,3818330185339492894013453680_3818347875339490874013453678,2021,0,0,1,0,0,0,1
34.019798279,-118.504669189,3814941695340207789890955338_3814955045340196389890955324,2021,0,0,1,0,0,0,1
33.952735901,-118.352737427,38164741653395272534674232_3816472215339527232897997143,2021,0,0,1,0,0,0,1
33.939109802,-118.343933105,3816557965339391126776804183_381656086533939114122930466,2021,0,0,1,0,0,1,0
33.945461273,-118.325569153,3816743965339454177825015488_3816746345339454146858378694,2021,0,0,1,0,0,0,1
33.955886841,-118.220451355,38177962653395578010297730003_3817794535339560744014970333,2021,0,0,1,0,0,1,0
34.022846222,-118.497161865,381502351534023285559875214_381502909534022807122919071,2021,0,0,1,0,0,0,1
33.939109802,-118.343933105,381656086533939114122930466_3816557965339391126776804183,2021,0,0,1,0,0,1,0
34.105239868,-118.321258545,38167871153410525621490248_3816788155341052562354337111,2021,0,0,1,0,1,0,0
34.001861572,-118.311347961,3816886495340014513297902562_3816886505340018987863666571,2020,0,0,1,0,0,0,1
34.186576843,-118.592758179,3814071845341866073884188215_3814071875341863924089413274,2020,0,0,1,0,0,0,1
33.990058899,-118.204551697,3817954545339899765626095786_3817954525339901204008335815,2022,0,0,1,0,1,0,0
34.208351135,-118.581916809,381418053534208342122873035_3814181465342083426453168264,2020,0,0,1,0,0,1,0
33.873214722,-118.205406189,3817951925338730541715660234_381793153533873535322390077,2021,0,0,1,1,0,0,0
34.239299774,-118.393707275,3816063525342393559884222677_381606262534239290122848136,2020,0,0,1,0,1,0,0
